cpu,ma6,ma12,ma24,ma36,ema,6sd,upper_band,lower_band
0.5266349911689999,0.3771290158233329,0.4652903514601657,0.5197564276553754,0.7388259213830559,0.48151567301141046,0.11622171902256967,0.6095724538684723,0.14468557777819357
0.196150645614,0.3794549579423329,0.4493815725046657,0.5087092040725422,0.7162945506473337,0.2912723214131368,0.11158752350770394,0.6026300049577408,0.15627991092692503
0.488057613373,0.4067468916378329,0.4250980392096657,0.5092513132838338,0.691734589222417,0.4224625160530456,0.1153628272743677,0.6374725461865682,0.1760212370890975
1.15811705589,0.5275592183069996,0.49027279516016575,0.5370217033969172,0.681837241268806,0.9128988759443485,0.3294918131977558,1.1865428447025113,-0.13142440808851197
0.47183701396000005,0.5375985528028329,0.43674645076183244,0.5123177027948339,0.649061407893806,0.6188576346214495,0.3261527871054607,1.1899041270137543,-0.11470702140808853
0.290183007717,0.5218300546204996,0.43574353555824913,0.48289353710887556,0.6350930461452227,0.3997412166851498,0.33712061612781885,1.1960712868761374,-0.15241117763513812
0.9775189757350001,0.5969773853814996,0.4870532006024158,0.4994664868958756,0.6358130454188615,0.78492638938505,0.38522671936932,1.3674308241201396,-0.17347605335714045
0.25674200058,0.6070759445424997,0.4932654512424158,0.5022291913626672,0.6297829900350282,0.4328034635150167,0.3732249410089997,1.353525826560499,-0.13937393747549975
0.9512829780580001,0.6842801719899997,0.5455135318139158,0.5191561033326672,0.628031822128306,0.7784564732103391,0.3911609503282332,1.4666020726464661,-0.09804172866646677
0.41218501329400004,0.5599581648906663,0.5437586915988324,0.5180137294032505,0.6262791003616671,0.5342754999327797,0.3230520266009584,1.206062218092583,-0.08614588831125047
0.269185006618,0.5261828303336663,0.531890691568249,0.5152698544162505,0.5960210988088337,0.3575485043895932,0.34402096227957496,1.2142247548928162,-0.1618590942254836
0.550351023674,0.5695441663264996,0.5456871104734989,0.5195108974971255,0.5425891011122781,0.4860835172458644,0.3241478258383237,1.2178398180031471,-0.07875148535014775
0.455392003059,0.4825230042138329,0.5397501947976656,0.5025202731289172,0.5264210167028058,0.46562250778795483,0.2555426540962095,0.9936083124062519,-0.028562303978586168
0.52555501461,0.5273251732188329,0.5672005588806657,0.5082910656926672,0.528206322341917,0.5055775123359849,0.23036559054867298,0.9880563543161789,0.06659399212148692
0.811912000179,0.5040966769056662,0.5941884244478324,0.5096432318287505,0.5375636836718336,0.7098005042313282,0.1807504302034052,0.8655975373124766,0.14259581649885578
0.720694005489,0.5555148422714994,0.5577365035810824,0.5240046493706255,0.5439266367916392,0.7170628384031094,0.19285086080058006,0.9412165638726595,0.16981312067033927
0.6828970313070001,0.6244668463863328,0.575324838359999,0.5060356445609172,0.5333200813165558,0.6942856336723698,0.13540490879360856,0.8952766639735499,0.35365702879911565
0.387636989355,0.5973478406664994,0.5834460034964991,0.5095947695273755,0.5164110259047503,0.48985320412745664,0.16604519252588368,0.9294382257182667,0.265257455614732
0.247476994991,0.5626953393218327,0.5226091717678324,0.5048311861851255,0.5071807151865281,0.32826906470315226,0.2158278960333806,0.9943511313885939,0.1310395472550715
0.648186981678,0.5831340004998328,0.5552295868593323,0.5242475190508755,0.5198959898615558,0.5415476760197174,0.2174080897756744,1.0179501800511817,0.14831782094848395
0.319440990686,0.5010554989176661,0.5025760879116657,0.5240448098627922,0.513629431525667,0.39347655246390584,0.20644841256603236,0.9139523240497308,0.08815867378560138
1.00423300266,0.5483119984461661,0.5519134203588324,0.5478360559788339,0.5293136263884448,0.800647519261302,0.2844827592219012,1.1172775168899685,-0.020653519997636316
0.314779013395,0.4869589954608327,0.5557129209235824,0.5438018062459172,0.5287508765853615,0.47673518201710063,0.2893066123189644,1.0655722200987614,-0.09165422917709604
0.369955986738,0.48401216169133265,0.5406800011789158,0.5431835558262089,0.5265672653910558,0.40554905183103357,0.29060774932375616,1.065227660338845,-0.09720333695617966
0.7460389733310001,0.5671058247479993,0.5649005820349158,0.5523253884162922,0.5233137094309169,0.6325423328310112,0.2805516507619022,1.1282091262718037,0.006002523224194922
0.813363790512,0.5946352928869993,0.5888846466934158,0.5780426027870421,0.5351555926929169,0.7530899712850038,0.2976802800734911,1.1899958530339816,-0.000725267259982898
1.17302381992,0.7368990977593327,0.6189772983384991,0.6065828613931672,0.5460879206653336,1.0330458703750012,0.34071547922046314,1.418330056200259,0.05546813931840644
2.85134625435,1.0447513063743328,0.7965316524102491,0.6771340779956673,0.6148469837171668,2.245246126358334,0.9392780904622726,2.923307487298878,-0.8338048745502125
0.667725980282,1.1035758008554994,0.7952673981581658,0.685296118259084,0.6024462290933336,1.1935660289741115,0.8943984880582035,2.8923727769719063,-0.6852211752609076
0.455497801304,1.117832769949833,0.8009224658205825,0.6921842346585422,0.6067040016251113,0.7015205438607038,0.8809461699825183,2.8797251099148697,-0.6440595700152036
0.404456496239,1.0609023571011662,0.8140040909245824,0.6683066313462089,0.6078888210982779,0.5034778454462346,0.919952109762343,2.900806576625852,-0.7790018624235198
0.28744798898699997,0.9732497235136662,0.7839425082003323,0.669586047529834,0.6108125154340279,0.35945794114007823,0.9718454438682982,2.9169406112502627,-0.9704411642229301
0.5745099782940001,0.8734974165759996,0.8051982571676657,0.6538871725396672,0.6177626256310834,0.5028259659093595,0.9779364388572916,2.829370294290583,-1.0823754611385836
0.5846530199050001,0.4957152108351662,0.770233258604749,0.6610733394817924,0.621968456854139,0.5573773352397865,0.1393033257192519,0.7743218622736701,0.21710855939666235
0.507432997227,0.4689997136593329,0.7862877572574156,0.6710003390905007,0.6246304565830836,0.5240811098979288,0.11251166851339563,0.6940230506861241,0.24397637663254165
1.01354670525,0.5620078643169996,0.8399203171334156,0.6903001591561674,0.642095809595278,0.8503915067993096,0.24808885732292796,1.0581855789628554,0.06583014967114365
0.5538610219960001,0.586908618609833,0.823905487855499,0.6944030349452089,0.6428520882293614,0.6527045169304366,0.23633199432553437,1.0595726072609017,0.11424462995876428
0.476119011641,0.6183537890521663,0.7958017562829157,0.6923432014881673,0.6506289872856669,0.5349808467374789,0.19795400150678566,1.0142617920657377,0.222445786038595
0.402961015701,0.5897622952866663,0.7316298559313325,0.6753035771349173,0.648265192905889,0.446967626046493,0.21702343630972015,1.0238091679061068,0.15571542266722604
0.945111989975,0.649838790298333,0.5727770005667492,0.6846543264885007,0.6423483855193612,0.7790638686654976,0.2608018592116403,1.1714425087216136,0.12823507187505245
0.562753975391,0.6590589533256663,0.5640293334924992,0.6796483658253339,0.6448738566702225,0.6348572731491658,0.25568822244714623,1.1704353982199587,0.14768250843137387
0.302617996931,0.5405708352724996,0.5512893497947491,0.6761059078076674,0.645219273037278,0.41336442233705534,0.22092275568777267,0.9824163466480449,0.09872532389695426
0.519832015038,0.5348993341128329,0.5609039763613325,0.687454033642959,0.6325057463512502,0.4843428174710185,0.2209501273828758,0.9767995888785845,0.09299907934708124
0.22340799868099998,0.4927808319528329,0.5555673105024991,0.6697549093514175,0.6315798018540558,0.3103862716110061,0.25574311734494354,1.00426706664272,-0.018705402737054178
0.137738198042,0.44857702900966623,0.5191696621481657,0.6621839596579175,0.6089813357425002,0.19528755589833535,0.2943761286794657,1.0373292863685977,-0.1401752283492652
0.302596986294,0.34149119506283293,0.49566499268058245,0.6329491256426676,0.6059372238813892,0.26682717616211177,0.16688048184220755,0.675252158747248,0.007730231378417829
0.36985000968000004,0.30934053411099954,0.48419974371833246,0.635243750487876,0.6087334739664447,0.3355090651740373,0.13030003108943497,0.5699405962898695,0.0487404719321296
0.581894993782,0.3558867002528329,0.44822876776266574,0.6440745424480426,0.6096096953583336,0.4997663509126791,0.170957280040912,0.697801260334657,0.013972140171008895
0.350387006998,0.32764586557949954,0.4312725998461657,0.6275890438508342,0.6066928899121948,0.4001801216362264,0.15132671272617046,0.6302992910318405,0.02499244012715862
0.19299300015,0.32257669915766624,0.4076787655552491,0.6017402609190843,0.5974550561771949,0.2620553739787421,0.15595547602190618,0.6344876512014785,0.010665747113853874
0.36405199766199997,0.36029566576099964,0.40443634738533246,0.5680331016583343,0.5850145005517225,0.330053123100914,0.1269875259603823,0.6142707176817642,0.10632061384023506
0.35496848821599997,0.36902424941466627,0.355257722238749,0.46401736140275096,0.5748554584052503,0.3466633665109713,0.12399296021989302,0.6170101698544523,0.12103832897488023
0.537786006927,0.3970135822891663,0.3531770582000824,0.4586031958462926,0.570824596616917,0.47407846012165705,0.1418807268874376,0.6807750360640414,0.11325212851429106
1.13376367092,0.4889916951454996,0.4224391976991657,0.4868642737469593,0.5915503377715003,0.9138686006538858,0.3342186172626602,1.15742892967082,-0.17944553937982083
0.8153579831119999,0.5664868578311663,0.4470663617053323,0.5039851690333342,0.6073248096637504,0.8481948556259619,0.3492223112950608,1.264931480421288,-0.13195776475895538
0.953278005123,0.6932010253266663,0.5078888622421657,0.5317280863723343,0.6157995603150004,0.9182502886239873,0.323589852116728,1.3403807295601222,0.04602132109321022
0.751109004021,0.7577105263864996,0.559003096073749,0.5390863791109594,0.6277903384631949,0.8068227655553292,0.2805699054376879,1.3188503372618754,0.19657071551112382
0.38614800572400004,0.7629071126378331,0.565965681026249,0.5308153368534176,0.6106213107705281,0.5263729256677764,0.2717693469050189,1.3064458064478708,0.21936841882779523
0.461578011513,0.750205780068833,0.5736096811789989,0.5289047124486677,0.6146990607182503,0.4831763162312588,0.28581275739195555,1.321831294852744,0.17858026528492188
0.37413200736,0.6236005028088331,0.5562960989771656,0.5022624333699176,0.6148150612910838,0.4104801103170863,0.24762314550329695,1.118846793815427,0.12835421180223916
0.635398507118,0.5936072568098331,0.580047057320499,0.5056598285833344,0.6117417150073893,0.5604257081843621,0.23002469596321842,1.05365664873627,0.13355786488339622
0.552079021931,0.5267407596111663,0.6099708924689157,0.5088248290120844,0.6044838047690282,0.5548612506821207,0.14838570024037884,0.823512160091924,0.2299693591304086
0.5686699748040001,0.4963342547416663,0.6270223905640823,0.5157293689747092,0.5876961979602504,0.5640670667633736,0.10579338063981171,0.7079210160212898,0.28474749346204287
0.34827598929399994,0.490022252003333,0.6264646823205823,0.4908612022796676,0.5181664683753614,0.42020634845045785,0.11445731882180062,0.7189368896469343,0.26110761435973173
2.58509349823,0.8439414997894996,0.7970736399291657,0.5751253490646259,0.5714266772072504,1.8634644483034861,0.8605188943174819,2.564979288424463,-0.8770962888454641
0.914542019367,0.9340098351239995,0.7788051689664156,0.6006221833327926,0.5841779054867782,1.230849495679162,0.8292229472699232,2.592455729663846,-0.7244360594158469
0.39414268732100005,0.8938005318244994,0.7437038943171657,0.5953851280112509,0.5838914107946116,0.6730449567737207,0.8521315115670282,2.598063554958556,-0.8104624913095569
0.172857999802,0.8305970281363327,0.678668893873749,0.5932788780579593,0.5807083555394726,0.3395869854592402,0.895506226880852,2.621609481898037,-0.9604154256253713
0.249284997582,0.7773661985993328,0.6368502266704991,0.597926661372126,0.5716743282974727,0.27938566020774674,0.9232522710757401,2.623870740750813,-1.0691383435521475
0.2449939996,0.7601525336503329,0.6250873928268323,0.5955265369265427,0.5622393555112226,0.2564578864692489,0.9337556071277315,2.627663747905796,-1.10735868060513
0.411668598652,0.39791505038733277,0.6209282750884156,0.5972689781337093,0.5595792333285837,0.35993169459108293,0.2695304184239983,0.9369758872353293,-0.14114578646066378
0.35247498750699996,0.3042372117439995,0.619123523433999,0.5877098112055842,0.5412161300579448,0.3549605565350276,0.09564662231277224,0.49553045636954396,0.112943967118455
0.663052022457,0.34905543426666613,0.6214279830455822,0.6007375201830426,0.5442492134040837,0.5603548671496759,0.17570111964750965,0.7004576735616854,-0.0023468050283531605
0.45115798711800004,0.3954387654859995,0.6130178968111656,0.6114943946400425,0.5435558516117781,0.4875569471285586,0.15545117054802585,0.7063411065820512,0.0845364243899478
1.07321870327,0.5327610497673329,0.6550636241833322,0.6410430073737092,0.562174120710917,0.8779981178895196,0.2985650996858957,1.1298912491391242,-0.0643691496044585
0.48377001285599996,0.5725570519766662,0.6663547928134989,0.6464097375670426,0.5493590657909447,0.6151793812005065,0.2667558844849769,1.10606882094662,0.039045283006712395
0.625419020653,0.6081821223101661,0.5030485863487488,0.6500611131389592,0.5510997614926669,0.6220058075021688,0.25498546195355726,1.1181530462172806,0.09821119840305159
0.8245800137520001,0.6868662933509996,0.49555175254749884,0.6371784607569593,0.5655987064043614,0.7570552783353897,0.23211318145907742,1.1510926562691544,0.22263993043284475
0.36349499225599996,0.6369401216508329,0.4929977779587489,0.6183508361379593,0.5612560113270837,0.49468175428246325,0.2677419609195116,1.172424043489856,0.10145619981180976
0.432588994503,0.6338452895483329,0.5146420275171656,0.5966554606954593,0.5670665945443614,0.4532865810961544,0.2704129072088403,1.1746711039660136,0.09301947513065223
0.386202991009,0.5193426708381662,0.5260518603027489,0.5814510434866259,0.5739683943490003,0.40856418770471814,0.17619779517189357,0.8717382611819533,0.16694708049437906
0.333739995956,0.4943376680214995,0.5334473599990822,0.5792673764129593,0.5748334779507226,0.35868139320557274,0.19217687324416158,0.8786914145098226,0.10998392153317632
0.455749005079,0.46605933209249945,0.5371207272013322,0.5790245011448759,0.5772195611562503,0.42339313445452426,0.18120073468505513,0.8284608014626097,0.1036578627223892
0.334569990635,0.3843909949063327,0.5356286441286656,0.5773760837813343,0.5703494221799448,0.36417770524150805,0.05079880943256937,0.48598861377147146,0.282793376041194
0.44915971159900003,0.3986684481301661,0.5178042848904989,0.5696161339680427,0.5730931084188614,0.4208323761465027,0.05556593364775258,0.5098003154256713,0.28753658083466094
0.888297021389,0.47461978594449944,0.5542325377464156,0.5836252172787927,0.5924071090088336,0.7324754729748343,0.20948115280437984,0.8935820915532591,0.05565748033573975
0.53538697958,0.49948378403966615,0.5094132274389155,0.5822384258111261,0.5971664140621115,0.6010831440449448,0.2057073546032174,0.910898493246101,0.08806907483323134
0.9230279922490001,0.5976984500884995,0.5460180590549989,0.606186425934251,0.6129458447296948,0.8157130428476483,0.2472325010778777,1.092163452244255,0.10323344793274414
0.88309264183,0.6689223895469995,0.5674908608197489,0.5352697235842511,0.6225376956992226,0.8606327755025495,0.25941574754646823,1.1877538846399358,0.15009089445406298
0.430835992098,0.6849667231241662,0.5346788590152488,0.5151153057813761,0.6030119268430559,0.5741015865661832,0.23657207465289995,1.158110872429966,0.21182257381836628
0.35777300596199996,0.6697356055179995,0.5342020268240821,0.5135999023914177,0.5903012330333337,0.42988253283006106,0.2568620613218912,1.183459728161782,0.15601148287421707
0.203967005014,0.5556806027888329,0.5151501943666655,0.5148961109419178,0.5694870385858615,0.279272180952687,0.29017602504523765,1.136032652879308,-0.02467144730164239
0.425642848015,0.5373899141946662,0.5184368491171655,0.5222443547099594,0.5604463120301392,0.37685262566089567,0.2951275379707752,1.1276449901362167,-0.05286516174688416
0.277134984732,0.4297410796084995,0.5137197648484989,0.5235835624237927,0.5574181725581392,0.3103741983749652,0.23874152964286488,0.9072241388942293,-0.04774197967723026
0.345132797956,0.34008110562949945,0.5045017475882488,0.5208112373947927,0.554183583292667,0.33354659809565507,0.08761854442194154,0.5153181944733826,0.16484401678561636
0.198183998466,0.3013057733574994,0.4931362482408322,0.514382446184751,0.549296138601167,0.24330486500921836,0.09084297207790379,0.482991717513307,0.11961982920169184
0.09274809807539999,0.25713495537639947,0.46343528044719884,0.49061978266885103,0.5342225161277614,0.14293368705333945,0.11820627434622942,0.4935475040688583,0.020722406683940625
0.0851716995239,0.23733573779471615,0.3965081702917739,0.47537035401909683,0.5212528682831198,0.10442569536704649,0.13729973983271268,0.5119352174601415,-0.037263741870709216
0.095436796546,0.18230139588321612,0.35984565503894056,0.4346294412389302,0.5081075022203976,0.0984330961530155,0.11023534988455765,0.4027720956523314,-0.038169303885899175
0.09830003231760001,0.1524955704808161,0.29111832504465723,0.41856819204983015,0.5011637256377198,0.09834438692940517,0.10343273945930934,0.3593610493994348,-0.05436990843780257
0.133044525981,0.11714752515164946,0.2286143153905739,0.3980525881051635,0.4330512541863587,0.12147781296380172,0.04304414903686239,0.20323582322537426,0.031059227077924675
0.15805660188200002,0.1104596257209828,0.20588269953924057,0.37028077927724684,0.4120377703673309,0.14586367224260058,0.02864356259431472,0.16774675090961222,0.05317250053235335
1.18486166,0.2924785527084161,0.27480675404240723,0.4045043904332468,0.4340021862750809,0.8385289974142002,0.438028072788008,1.168534698284432,-0.5835775928675999
0.811980009079,0.4136132709675994,0.32547450438115727,0.42031234937391354,0.4517555754216642,0.8208296718574001,0.4686591244688153,1.35093151990523,-0.5237049779700311
0.963235020638,0.558246308316266,0.3702738520997406,0.4443553506084552,0.47158752050655317,0.9157665710444668,0.4844672085123143,1.5271807253408944,-0.4106881087083626
0.7782660126690001,0.671573971708166,0.41203477109449066,0.4628772679714969,0.4864006319806921,0.824099532127489,0.4320512743593722,1.5356765204269105,-0.19252857701057835
0.535898029804,0.7387162223453326,0.42793187374849057,0.46621681066837195,0.48985144951269205,0.631965197245163,0.35628275982719576,1.4512817419997242,0.026150702690941108
0.33907699585,0.7688862880066659,0.43967295686382396,0.4664046025523303,0.4894792830777754,0.4367063963150543,0.30058993466033673,1.3700661573273394,0.16770641868599245
0.152431204915,0.5968145454924992,0.44464654910045726,0.4540409147738303,0.47529537147938655,0.24718960204835141,0.31019374462710175,1.2172020347467027,-0.023572943761704268
1.2049819231,0.6623148644959992,0.537964067731799,0.46723611901178863,0.49623492525666435,0.8857178160827838,0.39469746078665036,1.4517097860693,-0.12708005707730152
5.0155673027,1.337703578172999,0.9479749432446324,0.6539102991417886,0.6057446085741643,3.638950807160928,1.8386019031176954,5.01490738440839,-2.339500228062392
1.00159406662,1.3749249204981655,1.0232494461031658,0.6571838855739136,0.6201286100676088,1.8807129801336426,1.827236790065945,5.029398500630055,-2.2795486596337247
0.865937709808,1.4299315338321652,1.0843238780887492,0.6564690967396637,0.6268096847663589,1.204196133249881,1.8017168993561594,5.033365332544484,-2.1735022648801534
0.436484307051,1.4461660856989986,1.1075261868528326,0.6567044431960386,0.6160292484691089,0.6923882491172937,1.790324626007522,5.0268153377140425,-2.1344831663160457
0.283953011036,1.4680863867191654,1.0324504661058327,0.653628610074122,0.6138197489907755,0.42009809039643126,1.772028082397365,5.012142551513896,-2.0759697780755646
0.5674435496329999,1.3618299911413319,1.012072427818666,0.6687734660999136,0.6175657088554978,0.5183283965541438,1.809674482089834,4.981178955321,-2.2575189730383363
0.565357029438,0.6201282789309984,0.978915928551999,0.674594890325872,0.62254220992297,0.5496808184767147,0.2677509712810108,1.1556302214930199,0.08462633636897687
0.38070100545900004,0.5166461020708316,0.9457855112844991,0.678910141189497,0.6238466824091644,0.43702760979823824,0.20298316169000646,0.9226124254508445,0.11067977869081869
1.4133379459399997,0.6078794747594982,1.0189055042958324,0.7234186890221636,0.6504463752108589,1.0879011672260792,0.40941941466455467,1.4267183040886076,-0.21095935456961112
1.7956908941299998,0.8344139059393315,1.1402899958191657,0.789981476341497,0.6910330669746089,1.5597609851620262,0.6183419537658184,2.0710978134709683,-0.4022700015923052
1.25207996368,0.9957683980466648,1.2319273923829155,0.8382869707416886,0.7133364073101922,1.3546403041740087,0.5704314095780852,2.136631217202835,-0.14509442110950566
1.32174897194,1.1214859684311647,1.2416579797862488,0.8898110237590261,0.7253767392699423,1.3327127493513362,0.5394314931357184,2.2003489547026014,0.04262298215972793
0.405759990215,1.094886461893998,0.8575073704124989,0.9027411568285677,0.7217759895653589,0.7147442432604455,0.5750949061768591,2.245076274247716,-0.055303350459720235
1.32140505314,1.2516704698408314,0.8841582859558322,0.9537038660295011,0.7328420190345534,1.1191847831801485,0.45769710741109554,2.1670646846630226,0.33627625501864034
0.9129759669299999,1.168276806672498,0.888078140715999,0.9862010094023761,0.7336721113984422,0.9817122390133828,0.46782128762944514,2.103919381931388,0.23263423141360773
1.02859199047,1.0404269893958316,0.9374204476675824,1.0224733172602096,0.7502764446865533,1.0129654066511276,0.3527247487397776,1.7458764868753867,0.33497749191627635
1.0639209747299998,1.009067157904165,1.0024177779754158,1.0174341220406262,0.7698916660412201,1.0469357853703756,0.3382094302363935,1.685486018376952,0.332648297431378
2.49380517006,1.2044098575908315,1.162947913010999,1.0875101704148344,0.8334982817369423,2.0115153751634582,0.6999503581670053,2.604310573924842,-0.19549085874317917
3.5166399478900003,1.7228898505366652,1.4088881562153324,1.193902042383668,0.9193593122890255,3.0149317569811527,1.053118215662932,3.8291262818625293,-0.3833465807891987
1.5050280094100001,1.753493676581665,1.5025820732112491,1.2241837922478762,0.9534674518634143,2.008329258600384,1.0417239610446034,3.836941598670872,-0.3299542455075417
5.404109001159999,2.5020158489533317,1.8351463278129156,1.4270259160543761,1.093994568619081,4.272182420306794,1.7137534027793133,5.929522654511958,-0.9254909566052949
1.88800132275,2.6452507376666654,1.842838863531249,1.4915644296752095,1.140933938738081,2.6827283552689316,1.5979794866806547,5.841209711027975,-0.550708235694644
1.37867355347,2.697709500789999,1.8533883293470825,1.5426578608650015,1.17665409027682,1.8133584874029773,1.5397918438976408,5.777293188585281,-0.38187418700528264
1.8394329547900001,2.588647464911665,1.896528661251249,1.5690933205187514,1.2253835695897672,1.8307414656609924,1.579777775509718,5.748203015931101,-0.5709080861077709
2.8487250804900004,2.477328320344998,2.1001090854408324,1.4788082279266679,1.301863799699323,2.509397208880331,1.5238508920462301,5.525030104437459,-0.5703734637474622
1.20631098747,2.4275421500216647,2.090517913301666,1.487338099628751,1.3326418817868895,1.6406730612734437,1.5662600611164195,5.560062272254504,-0.7049779722111742
0.965063989162,1.6877013146886644,2.0948585818209993,1.491468361268501,1.3557535335419173,1.190267013199148,0.6723924861538192,3.0324862869963027,0.342916342381026
0.994328975677,1.5387559235098311,2.0920033305882493,1.5147118891279174,1.3789833217028893,1.0596416548510492,0.7166721715173843,2.9721002665446,0.1054115804750626
1.30457699299,1.5264064967631645,2.112057998776583,1.557237888376001,1.3823087476192781,1.2229318802770164,0.7206099310158348,2.967626358794834,0.0851866347314949
0.710695981979,1.3382836679613312,1.9634655664364995,1.563206739723751,1.379495302422056,0.881441281411672,0.7683033582640951,2.8748903844895217,-0.198323048566859
0.6815500259399999,0.9770878255363312,1.727208072940666,1.5680481145780012,1.3716707192360003,0.7481804444305573,0.25240501103179797,1.4818978475999272,0.4722778034727353
0.702479600906,0.8931159277756645,1.6603290388986658,1.5814555560549595,1.3695655411314727,0.7177132154141859,0.24458135225580818,1.3822786322872809,0.40395322326404814
1.2176300287200001,0.9352102677019979,1.3114557911953326,1.5733010595041261,1.3885025411013614,1.0509910909513953,0.27878359593342433,1.4927774595688466,0.3776430758351492
1.51250398159,1.0215727686874978,1.280164346098666,1.5615016048149597,1.4210977351496947,1.358666351377132,0.36704865830322764,1.755670085293953,0.2874754520810425
2.7276751995099997,1.2587558031074977,1.3925811499353324,1.62298473964121,1.4926322905551117,2.271338916799044,0.7958370373884727,2.850429877884443,-0.33291827166944765
1.9469410181,1.4647966424609977,1.4015401552111657,1.6490344082312098,1.5132422654162228,2.0550736509996814,0.7855310698000695,3.035858782061137,-0.10626549713914124
1.0424300432200002,1.5249433120076643,1.2510155687719993,1.675562327106418,1.4028773415417783,1.3799779124798939,0.7250528061905127,2.9750489243886897,0.07483769962663889
1.3572939634299999,1.6340790390949973,1.2635974834353327,1.6770576983685015,1.412757894230945,1.3648552797799647,0.617851756534169,2.8697825521633353,0.39837552602665927
1.5789840221399998,1.6943047046649973,1.3147574861834994,1.7048080340022516,1.4325647362401672,1.5076077746866547,0.5859260812001201,2.8661568670652375,0.522452542264757
0.701705992222,1.559171706436997,1.2903722375622495,1.6911877840752518,1.439932005272695,0.9703399197102183,0.7154274248202993,2.990026556077596,0.12831685679639837
0.600220024586,1.2045958439496636,1.231675823528583,1.671866911152585,1.4487172000935284,0.7235933229607395,0.5213493381935507,2.247294520336765,0.16189716756256223
0.976609945297,1.0428739984824968,1.2538353204717494,1.6086504434541267,1.4600829333064174,0.8922710711849131,0.3749675033297165,1.7928090051419299,0.2929389918230638
1.18902802467,1.06730699539083,1.2961251536992495,1.51166661331996,1.4774071276184175,1.0901090401749711,0.37967936920870754,1.826665733808245,0.307948256973415
