time_stamp,numberOfTaskIndex,numberOfMachineId,meanCPUUsage,canonical memory usage,AssignMem,unmapped_cache_usage,page_cache_usage,max_mem_usage,mean_diskIO_time,mean_local_disk_space,max_cpu_usage, max_disk_io_time, cpi, mai,sampling_portion,agg_type,sampled_cpu_usage
9600.0,3090.0,3090.0,1.0143250227,0.17822191119199998,0.39805790782,0.019493594765700003,0.0334979817271,0.21631549298799999,0.00853234995157,0.0041985232383,6.41877412796,1.11242282391,193.04400634799998,0.37020501494400004,0.0,3090.0,0.0
9900.0,3088.0,3088.0,0.475282996893,0.167561098933,0.36898890137699997,0.019153889268599997,0.034834809601300004,0.201523005962,0.00205713883042,0.00419947784394,4.95280790329,0.273467540741,228.49699401900003,0.5273969769479999,0.0,3088.0,0.0
10200.0,3090.0,3090.0,1.35847306252,0.20217232406100002,0.446762442589,0.020444534719,0.0370260030031,0.290470510721,0.017718624323599996,0.0041975690983200005,9.642169952389999,2.47706246376,237.06509399400002,0.451162815094,0.0,3090.0,0.0
10500.0,3090.0,3090.0,2.47390294075,0.289872288704,0.661455988884,0.0345506891608,0.0628580972552,0.33580800890900003,0.0098742460832,0.00419947504997,11.086839675899999,1.3027628660200001,275.87399292,0.49546200037,0.0,3090.0,0.0
10800.0,3090.0,3090.0,1.0374430418,0.257839918137,0.5953375101089999,0.0284600406885,0.0535570494831,0.291867792606,0.0051915938966,0.0042032883502499995,7.68905591965,0.8182966709139999,309.32901001,0.6891269683840001,0.0,3090.0,0.0
11100.0,3089.0,3089.0,0.461284011602,0.200505703688,0.455026000738,0.024548700079299997,0.0470433086157,0.275947004557,0.0025949482806,0.0042042429558899995,6.706147193910001,0.383173853159,376.630004883,1.00353503227,0.0,3089.0,0.0
11400.0,3089.0,3089.0,0.475046992302,0.18316817283599998,0.41945707798,0.019891455769499997,0.0361499711871,0.24985559284699999,0.0057525713928,0.00420328881592,5.62503480911,0.823545694351,299.420013428,0.702813982964,0.0,3089.0,0.0
11700.0,3090.0,3090.0,0.49162769317599997,0.148498430848,0.324565589428,0.0173806883395,0.029784809798,0.187634393573,0.00446699559689,0.0041908943094299995,4.83852577209,0.582982838154,195.84100341799999,0.445484995842,0.0,3090.0,0.0
12000.0,3090.0,3090.0,1.06473302841,0.19304409623100002,0.425949394703,0.0216382667422,0.038969151675699996,0.232599198818,0.008855825290080001,0.00418993970379,7.07633018494,1.0376226901999999,199.99699401900003,0.38582301139799996,0.0,3090.0,0.0
12300.0,3090.0,3090.0,0.99636298418,0.199128702283,0.440463006496,0.021480711176999998,0.038525570184,0.21768899262,0.0017891877796500002,0.004194708541039999,6.4968600273099995,0.254671424627,215.608001709,0.450129002333,0.0,3090.0,0.0
12600.0,3090.0,3090.0,0.579768180847,0.17683781683400002,0.395302206278,0.0207734778523,0.0361835509539,0.20823200047,0.00146872818004,0.0041966149583500005,5.0361032486,0.179263442755,238.87699890099998,0.550984025002,0.0,3090.0,0.0
12900.0,3090.0,3090.0,0.190437093377,0.127483263612,0.273792505264,0.0172262657434,0.0288026835769,0.18543660640700002,0.00251304451376,0.00419566268101,3.5969829559300006,0.38343295455,332.076904297,0.955677986145,0.0,3090.0,0.0
13200.0,3090.0,3090.0,0.545037090778,0.13782772421800002,0.30244314670600003,0.016736669465900002,0.0276775620878,0.198723465204,0.00926396809518,0.004170867148789999,5.29847621918,1.20817518234,185.8618927,0.405248999596,0.0,3090.0,0.0
13500.0,3090.0,3090.0,0.43960198759999997,0.154813602567,0.339321911335,0.019393876195,0.0357653200626,0.205885499716,0.00245481915772,0.00416705105454,4.82707881927,0.32937481999400003,213.619003296,0.458164006472,0.0,3090.0,0.0
13800.0,3087.0,3087.0,0.335038006306,0.147545203567,0.307509303093,0.016918592155,0.0324215106666,0.189935997128,0.0012197337346199998,0.0041660964489,4.64617013931,0.15149243176,231.369003296,0.573822021484,0.0,3087.0,0.0
14100.0,3087.0,3087.0,0.44856598973300005,0.151508003473,0.320994704962,0.0165387447923,0.0298847071826,0.18402069807100002,0.000947006570641,0.004167050588880001,4.58013820648,0.132148742676,207.945999146,0.48022300005,0.0,3087.0,0.0
14400.0,3089.0,3089.0,0.863166987896,0.169255882502,0.373279511929,0.018331324681599998,0.032866820693,0.207930102944,0.007445311173800001,0.00416705105454,6.35895013809,0.970632374287,187.69700622599998,0.36913800239600003,0.0,3089.0,0.0
14700.0,3086.0,3086.0,0.38705599308,0.154173195362,0.328344494104,0.0174614526331,0.032458618283299996,0.192476004362,0.00168513169046,0.00416132854298,4.37488412857,0.35066601634000005,236.460006714,0.5768600106239999,0.0,3086.0,0.0
15000.0,3087.0,3087.0,0.7794600129129999,0.1712333709,0.376103401184,0.0188212301582,0.0342238806188,0.209137901664,0.00446047168225,0.00415941979736,5.92216110229,0.643454372883,207.970001221,0.429960995913,0.0,3087.0,0.0
15300.0,3090.0,3090.0,0.376019984484,0.156780004501,0.33825251460100003,0.0187481101602,0.0343613997102,0.196608006954,0.00063988257898,0.004165141843260001,4.71164989471,0.0926715508103,267.236999512,0.685910999775,0.0,3090.0,0.0
15600.0,3090.0,3090.0,1.1141531467399999,0.198618873954,0.44397920370099997,0.021213172003599998,0.0386687517166,0.245277196169,0.0100107332692,0.00416609458625,7.117275238039999,1.4089366197600002,219.31199646,0.420859009027,0.0,3090.0,0.0
15900.0,3090.0,3090.0,0.30221799016,0.16460630297700002,0.35527110099799997,0.0200782995671,0.0393611006439,0.22351999580899998,0.000950768881012,0.00416895421222,4.76425504684,0.146165877581,357.33300781199995,0.98561000824,0.0,3090.0,0.0
16200.0,3089.0,3089.0,0.361802995205,0.169902577996,0.367502599955,0.0193140152842,0.037164408713599995,0.218163594604,0.00123591418378,0.00416704732925,4.744577884669999,0.170432403684,307.135009766,0.8161919713019999,0.0,3089.0,0.0
16500.0,3090.0,3090.0,0.1821949929,0.135646596551,0.29327228665399996,0.016431752592299998,0.0302590522915,0.201174199581,0.00264266924933,0.00416895654052,3.97546195984,0.41885364055600005,320.183990479,0.8780750036239999,0.0,3090.0,0.0
16800.0,3090.0,3090.0,0.3243060112,0.128489598632,0.277314007282,0.0141762401909,0.0245606005192,0.166661992669,0.00499055255204,0.00416323635727,3.772534132,0.609674036503,181.931106567,0.42816579341899996,0.0,3090.0,0.0
17100.0,3090.0,3090.0,0.433243095875,0.136704400182,0.289433807135,0.0153110707179,0.027540387585800002,0.18380559980900002,0.00408168649301,0.00416228221729,4.51052999496,0.5989267826079999,205.813995361,0.49458000063900004,0.0,3090.0,0.0
17400.0,3090.0,3090.0,0.411601006985,0.142355695367,0.30322599411,0.016559949144700003,0.0302952006459,0.182111993432,0.000905021792278,0.0041641900315900005,3.9716241359699995,0.154019206762,194.869003296,0.43814501166299996,0.0,3090.0,0.0
17700.0,3089.0,3089.0,0.384793996811,0.141972228885,0.301962345839,0.0167845468968,0.0300490614027,0.176715299487,0.0006952137919139998,0.00416323728859,4.25880289078,0.11759521812200001,202.36599731400003,0.480035007,0.0,3089.0,0.0
18000.0,3090.0,3090.0,0.5266349911689999,0.14835980534600002,0.317740350962,0.0171946827322,0.029713248834000002,0.175891697407,0.00118825747631,0.0041603753343200005,4.219809055330001,0.228528648615,176.945999146,0.366778999567,0.0,3090.0,0.0
18300.0,3090.0,3090.0,0.196150645614,0.111090160906,0.22517745196800001,0.0150456102565,0.025525009259599996,0.163578793406,0.00604728003964,0.00416037719697,3.4055109024,0.8182869553569999,228.110595703,0.656163990498,0.0,3090.0,0.0
18600.0,3090.0,3090.0,0.488057613373,0.142537400126,0.307258695364,0.0175828989595,0.0299969501793,0.173086896539,0.0018862738506900002,0.00415656203404,4.23767995834,0.255237877369,170.590805054,0.35958048701300005,0.0,3090.0,0.0
18900.0,3090.0,3090.0,1.15811705589,0.182636931539,0.39669239521,0.020899595692799998,0.03658508136869999,0.23084600269799999,0.010718242265299998,0.0041575157083600005,7.58287000656,1.5023962259299999,197.492996216,0.367799013853,0.0,3090.0,0.0
19200.0,3070.0,3070.0,0.47183701396000005,0.163200303912,0.355164796114,0.020717980340099997,0.038020320236699996,0.210537999868,0.00143434957135,0.00413558492437,5.1735200882,0.216754555702,246.05299377400002,0.579145014286,0.0,3070.0,0.0
19500.0,3088.0,3088.0,0.290183007717,0.14767709374399998,0.315069705248,0.0191907025874,0.034881800413099996,0.20341199636500001,0.00161740416661,0.00413463078439,4.52857017517,0.22383183240899998,246.257003784,0.605193018913,0.0,3088.0,0.0
19800.0,3089.0,3089.0,0.9775189757350001,0.1786531955,0.389263391495,0.0192043595016,0.0335061214864,0.195329993963,0.0012836054666,0.0041327229701,5.19806909561,0.185967549682,179.80599975599998,0.348113000393,0.0,3089.0,0.0
20100.0,3089.0,3089.0,0.25674200058,0.13505159318399998,0.291912704706,0.0186772923917,0.03260583058,0.184878006577,0.0014906212454700001,0.00413367571309,4.3716821670499995,0.252169847488,248.20599365200002,0.647994995117,0.0,3089.0,0.0
20400.0,3090.0,3090.0,0.9512829780580001,0.188510686159,0.420176804066,0.0223374962807,0.0391983501613,0.223801404238,0.00816724449396,0.00413272157311,6.19804000854,1.0105537176100001,207.988006592,0.420248001814,0.0,3090.0,0.0
20700.0,3090.0,3090.0,0.41218501329400004,0.164603099227,0.353767812252,0.0203597992659,0.0371429212391,0.20771899819400003,0.0007762570166960001,0.00413367571309,5.0515589714099995,0.114014744759,264.955993652,0.641184985638,0.0,3090.0,0.0
21000.0,3090.0,3090.0,0.269185006618,0.144482195377,0.310477495193,0.0190884564072,0.0339129716158,0.19624209403999998,0.0014514528447799999,0.00413462892175,3.9823849201199994,0.20694668590999998,311.044006348,0.8560200333600001,0.0,3090.0,0.0
21300.0,3090.0,3090.0,0.550351023674,0.153748035431,0.33459302783000006,0.017420642077900002,0.029468134045599996,0.178970903158,0.0017890451708800002,0.0041327229701,4.44446802139,0.27423459291499996,182.62399292,0.383926004171,0.0,3090.0,0.0
21600.0,3090.0,3090.0,0.455392003059,0.145437195897,0.31693848967599997,0.0170935373753,0.0288792997599,0.170344993472,0.0007018751930449999,0.0041327229701,4.202780246730001,0.122813597322,178.238006592,0.39267098903700004,0.0,3090.0,0.0
21900.0,3089.0,3089.0,0.52555501461,0.146044954658,0.322779089212,0.0175686646253,0.0285897869617,0.16893279552499998,0.0026549561880500005,0.00413272390142,4.123036861419999,0.289406478405,175.875,0.391891986132,0.0,3089.0,0.0
22200.0,3089.0,3089.0,0.811912000179,0.157282233238,0.345405310392,0.0191430505365,0.032214820384999995,0.21098120510600002,0.0071839028969399995,0.00413653999567,5.99362897873,1.07215416431,199.23399353,0.409489005804,0.0,3089.0,0.0
22500.0,3090.0,3090.0,0.720694005489,0.171666413546,0.373432695866,0.020221460610599998,0.0362094305456,0.209834098816,0.00339505262673,0.00413367711008,5.55648994446,0.562831103802,201.970001221,0.41585800051700006,0.0,3090.0,0.0
22800.0,3090.0,3090.0,0.6828970313070001,0.175542399287,0.390041202307,0.0195742193609,0.0347900614142,0.201475992799,0.0013360736193099999,0.0041317683644600004,5.21741008759,0.176245927811,198.130996704,0.39973500371,0.0,3090.0,0.0
23100.0,3090.0,3090.0,0.387636989355,0.150623172522,0.32729279995,0.0181823149323,0.0317494571209,0.188924506307,0.00125694391318,0.004131769295780001,4.62676286697,0.187372460961,216.18699646,0.49706399440800003,0.0,3090.0,0.0
23400.0,3090.0,3090.0,0.247476994991,0.120664037764,0.259800940752,0.0159529075027,0.026206988841300002,0.16751639545,0.00631988607347,0.00411841785535,3.71385192871,0.7408663034440001,243.88400268599997,0.673397004604,0.0,3090.0,0.0
23700.0,3090.0,3090.0,0.648186981678,0.154281005263,0.33998799324,0.0187916271389,0.0337099991739,0.197317004204,0.00706291105598,0.00410315906629,5.44468021393,1.0150054693200001,183.74000549299998,0.359802991152,0.0,3090.0,0.0
24000.0,3090.0,3090.0,0.319440990686,0.13981978595300001,0.292121887207,0.0171371251345,0.0320164710283,0.17810590565200002,0.00121206603944,0.00410220446065,4.45173788071,0.17907570302499998,233.44299316400003,0.5908470153809999,0.0,3090.0,0.0
24300.0,3088.0,3088.0,1.00423300266,0.181067407131,0.39807900786399997,0.019442528486299997,0.035814199596599997,0.222442999482,0.00875388644636,0.0040983883664,6.83523988724,1.05925834179,191.47799682599998,0.352214992046,0.0,3088.0,0.0
24600.0,3089.0,3089.0,0.314779013395,0.156285703182,0.330444991589,0.018288228660799998,0.036194998771,0.201804995537,0.000689492793754,0.0040983883664,4.283899784090001,0.0996488705277,291.45199585,0.750847995281,0.0,3089.0,0.0
24900.0,3089.0,3089.0,0.369955986738,0.150783702731,0.318390607834,0.0171936564147,0.0336834788322,0.19697509706,0.0016012265114100002,0.004098387900739999,4.307168960569999,0.25576916337,238.68800354,0.578096985817,0.0,3089.0,0.0
25200.0,3090.0,3090.0,0.7460389733310001,0.167223036289,0.370298504829,0.017863580957099997,0.0329234413803,0.195693001151,0.0026398615445900006,0.004102203063669999,5.10400009155,0.320526301861,191.25999450700002,0.381083011627,0.0,3090.0,0.0
25500.0,3088.0,3088.0,0.813363790512,0.16809819638700002,0.37278449535400004,0.0173202902079,0.0319405086339,0.197213605046,0.00409211497754,0.00410029478371,5.5394449234000005,0.785164237022,200.80599975599998,0.424607008696,0.0,3088.0,0.0
25800.0,3090.0,3090.0,1.17302381992,0.189827501774,0.42709290981299997,0.0198172759265,0.035276371985699995,0.238892510533,0.0118834329769,0.00410601729527,6.1439371109000005,1.50024724007,197.57609558099998,0.38052430748899996,0.0,3090.0,0.0
26100.0,3090.0,3090.0,2.85134625435,0.326241791248,0.733967900276,0.039352130144800004,0.07401394844060001,0.442616999149,0.0396576784551,0.00410983152688,16.0945606232,4.59664154053,336.89498901400003,0.575272977352,0.0,3090.0,0.0
26400.0,3090.0,3090.0,0.667725980282,0.285417914391,0.637486517429,0.0302882697433,0.0667478069663,0.371291995049,0.0027398786041900004,0.00411746045575,8.52362251282,0.42071568965899997,525.637023926,1.32979500294,0.0,3090.0,0.0
26700.0,3090.0,3090.0,0.455497801304,0.254363387823,0.5650790929789999,0.0279008373618,0.06097156926990001,0.355348795652,0.004416569601739999,0.0041184136644,7.493639945980001,0.617942392826,547.961975098,1.47905802727,0.0,3090.0,0.0
27000.0,3086.0,3086.0,0.404456496239,0.22201588749899998,0.499235600233,0.0247231367975,0.0505490005016,0.325769305229,0.00445845536888,0.004110785666849999,6.7781009674099995,0.718416035175,534.403015137,1.4334139823899998,0.0,3086.0,0.0
27300.0,3089.0,3089.0,0.28744798898699997,0.136051505804,0.2925542593,0.0163133405149,0.028533568605800003,0.248729094863,0.0110530322418,0.00411555543542,4.90736579895,1.49620497227,387.46051025400004,0.987326025963,0.0,3089.0,0.0
27600.0,3090.0,3090.0,0.5745099782940001,0.151155263186,0.331625401974,0.018753336742499998,0.0333053506911,0.201071694493,0.004827430471779999,0.00411078939214,5.09864997864,0.7006132006649999,201.37400817900001,0.414761006832,0.0,3090.0,0.0
27900.0,3089.0,3089.0,0.5846530199050001,0.163780197501,0.347307294607,0.0188234504312,0.0338274985552,0.190303906798,0.00122458382975,0.00410697376356,5.063151836399999,0.165882706642,213.755996704,0.488846987486,0.0,3089.0,0.0
28200.0,3087.0,3087.0,0.507432997227,0.150562107563,0.318823307753,0.0178010556847,0.0315236784518,0.183179095387,0.0007419832982120001,0.00410125171766,4.99031877518,0.10650204122099999,210.35400390599997,0.490101009607,0.0,3087.0,0.0
28500.0,3087.0,3087.0,1.01354670525,0.17318846285300002,0.379065096378,0.0185257308185,0.032655891031,0.227230995893,0.00842009671032,0.00409934390336,7.338062763210001,0.981796681881,208.701705933,0.426596194506,0.0,3087.0,0.0
28800.0,3086.0,3086.0,0.5538610219960001,0.171372696757,0.37384599447300004,0.0198592692614,0.037071801721999996,0.21545599401,0.00078580022091,0.00409839022905,5.31370019913,0.122319251299,242.410995483,0.560532987118,0.0,3086.0,0.0
29100.0,3086.0,3086.0,0.476119011641,0.159101143479,0.332866609097,0.0179630424827,0.0341762825847,0.204129204154,0.000785813608672,0.00409934436902,5.262187957759999,0.11743120104100001,267.332000732,0.685087025166,0.0,3086.0,0.0
29400.0,3090.0,3090.0,0.402961015701,0.14379543066,0.311046689749,0.0160740856081,0.0293761603534,0.19964469969300003,0.0016660864930600002,0.00410506641492,4.63504505157,0.270841479301,248.016998291,0.6007040143010001,0.0,3090.0,0.0
29700.0,3089.0,3089.0,0.945111989975,0.177161931992,0.38579741120300004,0.0179394911975,0.0320176817477,0.21853710711,0.00808215979487,0.00410220585763,6.72895622253,1.15433204174,197.662994385,0.394674986601,0.0,3089.0,0.0
30000.0,3089.0,3089.0,0.562753975391,0.172575503588,0.367871999741,0.0173993799835,0.0333255007863,0.203796997666,0.0009688934078440001,0.0041060205549,4.90173006058,0.12078025192,242.60899353,0.577310025692,0.0,3089.0,0.0
30300.0,3088.0,3088.0,0.302617996931,0.144953846931,0.310172408819,0.0167871713638,0.0316190198064,0.194553807378,0.0009555500000719999,0.00410602148622,4.43096208572,0.136842668056,340.641998291,0.9590389728550001,0.0,3088.0,0.0
30600.0,3089.0,3089.0,0.519832015038,0.151553705335,0.326631009579,0.0161895696074,0.028401760384400003,0.18450500070999998,0.0009098285809160001,0.0041069756261999995,4.77486419678,0.153966113925,202.738006592,0.46517300605800005,0.0,3089.0,0.0
30900.0,3088.0,3088.0,0.22340799868099998,0.12691859901,0.274768412113,0.0159592498094,0.0271946005523,0.168099999428,0.0008258798043239998,0.00410411460325,3.69731998444,0.17120471596700002,267.13000488299997,0.7776529788969999,0.0,3088.0,0.0
31200.0,3088.0,3088.0,0.137738198042,0.11425552517200001,0.243919506669,0.0154127953574,0.025833956897299996,0.16301189363,0.0013209321769000002,0.00410125311464,2.53100991249,0.211659625173,279.76998901400003,0.7961859703059999,0.0,3088.0,0.0
31500.0,3089.0,3089.0,0.302596986294,0.123975388706,0.26201748848,0.015555832535000001,0.026129800826300002,0.1679572016,0.006842482369390001,0.00409457739443,4.1422700882,0.833786547184,170.942703247,0.393217802048,0.0,3089.0,0.0
31800.0,3089.0,3089.0,0.36985000968000004,0.131978705525,0.281663089991,0.0168533809483,0.029746299609500003,0.173466295004,0.00221923226491,0.0040983925573500005,4.45081996918,0.391776680946,192.23600769,0.44996100664099997,0.0,3089.0,0.0
32100.0,3089.0,3089.0,0.581894993782,0.15005126595499998,0.31648850441,0.017111245542799997,0.0303057692945,0.17481739819000003,0.00195693969727,0.00409648474306,4.46754598618,0.26702043414099996,180.34199523900003,0.391059994698,0.0,3089.0,0.0
32400.0,3088.0,3088.0,0.350387006998,0.13083319365999999,0.274064391851,0.0168288610876,0.029534349218,0.17007379233800002,0.00105100986548,0.0040964842774,3.69733190536,0.176252797246,207.322998047,0.500446975231,0.0,3088.0,0.0
32700.0,3089.0,3089.0,0.19299300015,0.122134901583,0.253245592117,0.0160446483642,0.028188679367299997,0.167464002967,0.0006828306941319999,0.00409743795171,3.30520009995,0.10364679247099999,295.63000488299997,0.8597919940950001,0.0,3089.0,0.0
33000.0,3090.0,3090.0,0.36405199766199997,0.13506287336300002,0.28139308095,0.0157757811248,0.027071820572000003,0.166313499212,0.00075810321141,0.0040983925573500005,3.7135689258599998,0.129305124283,197.675003052,0.49487701058399997,0.0,3090.0,0.0
33300.0,3086.0,3086.0,0.35496848821599997,0.127378046513,0.273455291986,0.0157709065825,0.026649570092599998,0.17024320364,0.00721636973321,0.0040945764631,4.29601383209,0.863357305527,203.47369384799998,0.510775923729,0.0,3086.0,0.0
33600.0,3088.0,3088.0,0.537786006927,0.145486101508,0.30861800909000003,0.0164811294526,0.0288658998907,0.168492004275,0.00059315020917,0.00409171544015,4.82502985001,0.0960065424442,181.65399169900002,0.419937998056,0.0,3088.0,0.0
33900.0,3089.0,3089.0,1.13376367092,0.177137970924,0.390629023314,0.0186078883708,0.0330125615001,0.20404109358800002,0.00940978806466,0.00408980762586,6.1760640144300005,1.3404139280299998,181.11100769,0.347986996174,0.0,3089.0,0.0
34200.0,3086.0,3086.0,0.8153579831119999,0.181044414639,0.403985500336,0.019754329696299998,0.0360382683575,0.207341000438,0.00255784532055,0.00409171497449,5.40687990189,0.37225306034100003,194.94299316400003,0.392450004816,0.0,3086.0,0.0
